timestamp,da_price,rt_price,province,node
2023-01-04 01:00:00+08:00,209.2,186.35,guangdong,GD_UNIFIED
2023-01-04 02:00:00+08:00,171.47,168.9,guangdong,GD_UNIFIED
2023-01-04 03:00:00+08:00,237.34,260.08,guangdong,GD_UNIFIED
2023-01-04 04:00:00+08:00,223.65,240.88,guangdong,GD_UNIFIED
2023-01-04 05:00:00+08:00,245.79,254.44,guangdong,GD_UNIFIED
2023-01-04 06:00:00+08:00,263.7,276.63,guangdong,GD_UNIFIED
2023-01-04 07:00:00+08:00,280.42,298.22,guangdong,GD_UNIFIED
2023-01-04 08:00:00+08:00,372.73,347.92,guangdong,GD_UNIFIED
2023-01-04 09:00:00+08:00,364.97,355.57,guangdong,GD_UNIFIED
2023-01-04 10:00:00+08:00,413.9,418.33,guangdong,GD_UNIFIED
2023-01-04 11:00:00+08:00,379.76,368.09,guangdong,GD_UNIFIED
2023-01-04 12:00:00+08:00,323.67,317.15,guangdong,GD_UNIFIED
2023-01-04 13:00:00+08:00,291.25,281.08,guangdong,GD_UNIFIED
2023-01-04 14:00:00+08:00,314.97,326.09,guangdong,GD_UNIFIED
2023-01-04 15:00:00+08:00,321.34,311.7,guangdong,GD_UNIFIED
2023-01-04 16:00:00+08:00,406.41,412.99,guangdong,GD_UNIFIED
2023-01-04 17:00:00+08:00,382.74,434.51,guangdong,GD_UNIFIED
2023-01-04 18:00:00+08:00,419.63,430.04,guangdong,GD_UNIFIED
2023-01-04 19:00:00+08:00,352.92,384.26,guangdong,GD_UNIFIED
2023-01-04 20:00:00+08:00,366.72,364.49,guangdong,GD_UNIFIED
2023-01-04 21:00:00+08:00,354.75,335.19,guangdong,GD_UNIFIED
2023-01-04 22:00:00+08:00,290.52,352.66,guangdong,GD_UNIFIED
2023-01-04 23:00:00+08:00,286.25,296.76,guangdong,GD_UNIFIED
2023-01-05 00:00:00+08:00,225.83,206.13,guangdong,GD_UNIFIED
2023-01-05 01:00:00+08:00,203.66,210.58,guangdong,GD_UNIFIED
2023-01-05 02:00:00+08:00,223.59,221.85,guangdong,GD_UNIFIED
2023-01-05 03:00:00+08:00,207.79,177.04,guangdong,GD_UNIFIED
2023-01-05 04:00:00+08:00,245.42,223.52,guangdong,GD_UNIFIED
2023-01-05 05:00:00+08:00,207.22,183.36,guangdong,GD_UNIFIED
2023-01-05 06:00:00+08:00,295.97,283.75,guangdong,GD_UNIFIED
2023-01-05 07:00:00+08:00,367.97,333.66,guangdong,GD_UNIFIED
2023-01-05 08:00:00+08:00,346.07,367.45,guangdong,GD_UNIFIED
2023-01-05 09:00:00+08:00,380.02,413.38,guangdong,GD_UNIFIED
2023-01-05 10:00:00+08:00,383.05,408.23,guangdong,GD_UNIFIED
2023-01-05 11:00:00+08:00,324.17,319.72,guangdong,GD_UNIFIED
2023-01-05 12:00:00+08:00,339.1,331.41,guangdong,GD_UNIFIED
2023-01-05 13:00:00+08:00,280.43,276.0,guangdong,GD_UNIFIED
2023-01-05 14:00:00+08:00,321.32,263.66,guangdong,GD_UNIFIED
2023-01-05 15:00:00+08:00,372.47,358.46,guangdong,GD_UNIFIED
2023-01-05 16:00:00+08:00,347.64,339.5,guangdong,GD_UNIFIED
2023-01-05 17:00:00+08:00,389.75,406.65,guangdong,GD_UNIFIED
2023-01-05 18:00:00+08:00,416.77,458.29,guangdong,GD_UNIFIED
2023-01-05 19:00:00+08:00,385.12,413.78,guangdong,GD_UNIFIED
2023-01-05 20:00:00+08:00,334.4,312.67,guangdong,GD_UNIFIED
2023-01-05 21:00:00+08:00,323.3,284.77,guangdong,GD_UNIFIED
2023-01-05 22:00:00+08:00,338.3,329.64,guangdong,GD_UNIFIED
2023-01-05 23:00:00+08:00,222.6,223.79,guangdong,GD_UNIFIED
2023-01-06 00:00:00+08:00,242.67,260.51,guangdong,GD_UNIFIED
2023-01-06 01:00:00+08:00,220.55,233.78,guangdong,GD_UNIFIED
2023-01-06 02:00:00+08:00,218.2,274.78,guangdong,GD_UNIFIED
2023-01-06 03:00:00+08:00,231.27,217.41,guangdong,GD_UNIFIED
2023-01-06 04:00:00+08:00,265.55,233.46,guangdong,GD_UNIFIED
2023-01-06 05:00:00+08:00,242.78,237.3,guangdong,GD_UNIFIED
2023-01-06 06:00:00+08:00,298.05,320.34,guangdong,GD_UNIFIED
2023-01-06 07:00:00+08:00,324.27,324.38,guangdong,GD_UNIFIED
2023-01-06 08:00:00+08:00,356.47,328.78,guangdong,GD_UNIFIED
2023-01-06 09:00:00+08:00,367.57,388.94,guangdong,GD_UNIFIED
2023-01-06 10:00:00+08:00,358.54,348.39,guangdong,GD_UNIFIED
2023-01-06 11:00:00+08:00,340.04,279.62,guangdong,GD_UNIFIED
2023-01-06 12:00:00+08:00,314.47,282.18,guangdong,GD_UNIFIED
2023-01-06 13:00:00+08:00,320.56,327.8,guangdong,GD_UNIFIED
2023-01-06 14:00:00+08:00,346.07,342.65,guangdong,GD_UNIFIED
2023-01-06 15:00:00+08:00,353.32,349.69,guangdong,GD_UNIFIED
2023-01-06 16:00:00+08:00,351.52,297.66,guangdong,GD_UNIFIED
2023-01-06 17:00:00+08:00,416.92,397.36,guangdong,GD_UNIFIED
2023-01-06 18:00:00+08:00,427.31,431.6,guangdong,GD_UNIFIED
2023-01-06 19:00:00+08:00,371.94,322.77,guangdong,GD_UNIFIED
2023-01-06 20:00:00+08:00,345.8,325.33,guangdong,GD_UNIFIED
2023-01-06 21:00:00+08:00,332.94,322.01,guangdong,GD_UNIFIED
2023-01-06 22:00:00+08:00,323.89,325.29,guangdong,GD_UNIFIED
2023-01-06 23:00:00+08:00,271.7,304.41,guangdong,GD_UNIFIED
2023-01-07 00:00:00+08:00,213.2,242.07,guangdong,GD_UNIFIED
2023-01-07 01:00:00+08:00,186.66,160.81,guangdong,GD_UNIFIED
2023-01-07 02:00:00+08:00,184.66,164.89,guangdong,GD_UNIFIED
2023-01-07 03:00:00+08:00,203.24,211.95,guangdong,GD_UNIFIED
2023-01-07 04:00:00+08:00,186.19,203.47,guangdong,GD_UNIFIED
2023-01-07 05:00:00+08:00,206.15,222.7,guangdong,GD_UNIFIED
2023-01-07 06:00:00+08:00,234.87,221.09,guangdong,GD_UNIFIED
2023-01-07 07:00:00+08:00,262.21,271.08,guangdong,GD_UNIFIED
2023-01-07 08:00:00+08:00,260.09,266.91,guangdong,GD_UNIFIED
2023-01-07 09:00:00+08:00,278.99,275.37,guangdong,GD_UNIFIED
2023-01-07 10:00:00+08:00,293.62,301.49,guangdong,GD_UNIFIED
2023-01-07 11:00:00+08:00,300.49,297.88,guangdong,GD_UNIFIED
2023-01-07 12:00:00+08:00,280.24,308.54,guangdong,GD_UNIFIED
2023-01-07 13:00:00+08:00,248.31,259.76,guangdong,GD_UNIFIED
2023-01-07 14:00:00+08:00,294.3,302.27,guangdong,GD_UNIFIED
2023-01-07 15:00:00+08:00,281.76,299.54,guangdong,GD_UNIFIED
2023-01-07 16:00:00+08:00,297.97,312.14,guangdong,GD_UNIFIED
2023-01-07 17:00:00+08:00,307.72,333.3,guangdong,GD_UNIFIED
2023-01-07 18:00:00+08:00,326.74,315.71,guangdong,GD_UNIFIED
2023-01-07 19:00:00+08:00,323.07,359.24,guangdong,GD_UNIFIED
2023-01-07 20:00:00+08:00,308.99,282.66,guangdong,GD_UNIFIED
2023-01-07 21:00:00+08:00,255.44,248.11,guangdong,GD_UNIFIED
2023-01-07 22:00:00+08:00,269.97,285.75,guangdong,GD_UNIFIED
2023-01-07 23:00:00+08:00,198.42,165.49,guangdong,GD_UNIFIED
2023-01-08 00:00:00+08:00,205.05,232.71,guangdong,GD_UNIFIED
2023-01-08 01:00:00+08:00,185.6,178.69,guangdong,GD_UNIFIED
2023-01-08 02:00:00+08:00,158.95,112.87,guangdong,GD_UNIFIED
2023-01-08 03:00:00+08:00,175.58,161.01,guangdong,GD_UNIFIED
2023-01-08 04:00:00+08:00,177.63,149.66,guangdong,GD_UNIFIED
2023-01-08 05:00:00+08:00,204.94,176.28,guangdong,GD_UNIFIED
2023-01-08 06:00:00+08:00,237.42,236.15,guangdong,GD_UNIFIED
2023-01-08 07:00:00+08:00,282.5,269.94,guangdong,GD_UNIFIED
2023-01-08 08:00:00+08:00,289.45,339.1,guangdong,GD_UNIFIED
2023-01-08 09:00:00+08:00,300.6,252.1,guangdong,GD_UNIFIED
2023-01-08 10:00:00+08:00,304.35,277.11,guangdong,GD_UNIFIED
2023-01-08 11:00:00+08:00,300.01,274.79,guangdong,GD_UNIFIED
2023-01-08 12:00:00+08:00,272.38,352.81,guangdong,GD_UNIFIED
2023-01-08 13:00:00+08:00,282.29,272.42,guangdong,GD_UNIFIED
2023-01-08 14:00:00+08:00,294.61,261.07,guangdong,GD_UNIFIED
2023-01-08 15:00:00+08:00,278.07,280.91,guangdong,GD_UNIFIED
2023-01-08 16:00:00+08:00,288.25,278.28,guangdong,GD_UNIFIED
2023-01-08 17:00:00+08:00,267.37,321.48,guangdong,GD_UNIFIED
2023-01-08 18:00:00+08:00,315.08,332.34,guangdong,GD_UNIFIED
2023-01-08 19:00:00+08:00,294.33,258.71,guangdong,GD_UNIFIED
2023-01-08 20:00:00+08:00,291.56,241.07,guangdong,GD_UNIFIED
2023-01-08 21:00:00+08:00,277.47,261.61,guangdong,GD_UNIFIED
2023-01-08 22:00:00+08:00,246.98,262.78,guangdong,GD_UNIFIED
2023-01-08 23:00:00+08:00,216.6,223.31,guangdong,GD_UNIFIED
2023-01-09 00:00:00+08:00,252.57,242.36,guangdong,GD_UNIFIED
2023-01-09 01:00:00+08:00,229.42,267.08,guangdong,GD_UNIFIED
2023-01-09 02:00:00+08:00,219.79,239.28,guangdong,GD_UNIFIED
2023-01-09 03:00:00+08:00,148.4,141.16,guangdong,GD_UNIFIED
2023-01-09 04:00:00+08:00,226.44,168.36,guangdong,GD_UNIFIED
2023-01-09 05:00:00+08:00,246.1,229.15,guangdong,GD_UNIFIED
2023-01-09 06:00:00+08:00,274.03,261.53,guangdong,GD_UNIFIED
2023-01-09 07:00:00+08:00,309.32,292.79,guangdong,GD_UNIFIED
2023-01-09 08:00:00+08:00,361.23,427.45,guangdong,GD_UNIFIED
2023-01-09 09:00:00+08:00,366.86,352.54,guangdong,GD_UNIFIED
2023-01-09 10:00:00+08:00,425.14,398.82,guangdong,GD_UNIFIED
2023-01-09 11:00:00+08:00,377.28,391.22,guangdong,GD_UNIFIED
2023-01-09 12:00:00+08:00,330.09,313.06,guangdong,GD_UNIFIED
2023-01-09 13:00:00+08:00,309.56,322.72,guangdong,GD_UNIFIED
2023-01-09 14:00:00+08:00,328.42,305.07,guangdong,GD_UNIFIED
2023-01-09 15:00:00+08:00,327.53,355.92,guangdong,GD_UNIFIED
2023-01-09 16:00:00+08:00,360.97,367.2,guangdong,GD_UNIFIED
2023-01-09 17:00:00+08:00,385.12,388.86,guangdong,GD_UNIFIED
2023-01-09 18:00:00+08:00,407.74,390.82,guangdong,GD_UNIFIED
2023-01-09 19:00:00+08:00,391.38,413.78,guangdong,GD_UNIFIED
2023-01-09 20:00:00+08:00,357.23,327.41,guangdong,GD_UNIFIED
2023-01-09 21:00:00+08:00,300.74,301.62,guangdong,GD_UNIFIED
2023-01-09 22:00:00+08:00,283.57,274.48,guangdong,GD_UNIFIED
2023-01-09 23:00:00+08:00,298.35,314.38,guangdong,GD_UNIFIED
2023-01-10 00:00:00+08:00,267.07,281.27,guangdong,GD_UNIFIED
2023-01-10 01:00:00+08:00,239.75,216.1,guangdong,GD_UNIFIED
2023-01-10 02:00:00+08:00,199.83,204.45,guangdong,GD_UNIFIED
2023-01-10 03:00:00+08:00,215.76,189.55,guangdong,GD_UNIFIED
2023-01-10 04:00:00+08:00,205.9,205.72,guangdong,GD_UNIFIED
2023-01-10 05:00:00+08:00,236.92,250.03,guangdong,GD_UNIFIED
2023-01-10 06:00:00+08:00,276.03,277.92,guangdong,GD_UNIFIED
2023-01-10 07:00:00+08:00,306.33,278.78,guangdong,GD_UNIFIED
2023-01-10 08:00:00+08:00,366.51,398.43,guangdong,GD_UNIFIED
2023-01-10 09:00:00+08:00,349.77,333.75,guangdong,GD_UNIFIED
2023-01-10 10:00:00+08:00,361.29,392.79,guangdong,GD_UNIFIED
2023-01-10 11:00:00+08:00,334.32,348.49,guangdong,GD_UNIFIED
2023-01-10 12:00:00+08:00,304.46,280.9,guangdong,GD_UNIFIED
2023-01-10 13:00:00+08:00,316.45,293.43,guangdong,GD_UNIFIED
2023-01-10 14:00:00+08:00,296.9,274.38,guangdong,GD_UNIFIED
2023-01-10 15:00:00+08:00,362.29,385.31,guangdong,GD_UNIFIED
2023-01-10 16:00:00+08:00,357.81,316.04,guangdong,GD_UNIFIED
2023-01-10 17:00:00+08:00,380.75,356.76,guangdong,GD_UNIFIED
2023-01-10 18:00:00+08:00,402.39,371.41,guangdong,GD_UNIFIED
2023-01-10 19:00:00+08:00,370.27,388.65,guangdong,GD_UNIFIED
2023-01-10 20:00:00+08:00,384.45,393.69,guangdong,GD_UNIFIED
2023-01-10 21:00:00+08:00,326.18,281.72,guangdong,GD_UNIFIED
2023-01-10 22:00:00+08:00,309.87,313.15,guangdong,GD_UNIFIED
2023-01-10 23:00:00+08:00,260.63,252.25,guangdong,GD_UNIFIED
2023-01-11 00:00:00+08:00,254.47,260.74,guangdong,GD_UNIFIED
2023-01-11 01:00:00+08:00,237.87,286.09,guangdong,GD_UNIFIED
2023-01-11 02:00:00+08:00,220.89,223.97,guangdong,GD_UNIFIED
2023-01-11 03:00:00+08:00,195.4,147.21,guangdong,GD_UNIFIED
2023-01-11 04:00:00+08:00,241.13,189.15,guangdong,GD_UNIFIED
2023-01-11 05:00:00+08:00,241.77,232.27,guangdong,GD_UNIFIED
2023-01-11 06:00:00+08:00,294.27,303.81,guangdong,GD_UNIFIED
2023-01-11 07:00:00+08:00,269.04,296.45,guangdong,GD_UNIFIED
2023-01-11 08:00:00+08:00,316.08,316.15,guangdong,GD_UNIFIED
2023-01-11 09:00:00+08:00,386.88,360.75,guangdong,GD_UNIFIED
2023-01-11 10:00:00+08:00,418.11,455.83,guangdong,GD_UNIFIED
2023-01-11 11:00:00+08:00,380.34,399.59,guangdong,GD_UNIFIED
2023-01-11 12:00:00+08:00,316.01,329.44,guangdong,GD_UNIFIED
2023-01-11 13:00:00+08:00,278.63,295.74,guangdong,GD_UNIFIED
2023-01-11 14:00:00+08:00,345.69,289.39,guangdong,GD_UNIFIED
2023-01-11 15:00:00+08:00,344.91,354.55,guangdong,GD_UNIFIED
2023-01-11 16:00:00+08:00,375.25,407.45,guangdong,GD_UNIFIED
2023-01-11 17:00:00+08:00,381.71,383.13,guangdong,GD_UNIFIED
2023-01-11 18:00:00+08:00,396.29,341.67,guangdong,GD_UNIFIED
2023-01-11 19:00:00+08:00,440.93,358.43,guangdong,GD_UNIFIED
2023-01-11 20:00:00+08:00,362.82,351.0,guangdong,GD_UNIFIED
2023-01-11 21:00:00+08:00,326.91,301.63,guangdong,GD_UNIFIED
2023-01-11 22:00:00+08:00,294.97,325.38,guangdong,GD_UNIFIED
2023-01-11 23:00:00+08:00,252.62,258.49,guangdong,GD_UNIFIED
2023-01-12 00:00:00+08:00,269.03,290.35,guangdong,GD_UNIFIED
2023-01-12 01:00:00+08:00,224.68,190.99,guangdong,GD_UNIFIED
2023-01-12 02:00:00+08:00,228.93,206.92,guangdong,GD_UNIFIED
2023-01-12 03:00:00+08:00,221.61,195.19,guangdong,GD_UNIFIED
2023-01-12 04:00:00+08:00,257.44,268.06,guangdong,GD_UNIFIED
2023-01-12 05:00:00+08:00,257.16,266.14,guangdong,GD_UNIFIED
2023-01-12 06:00:00+08:00,255.87,251.91,guangdong,GD_UNIFIED
2023-01-12 07:00:00+08:00,286.24,295.96,guangdong,GD_UNIFIED
2023-01-12 08:00:00+08:00,375.92,403.53,guangdong,GD_UNIFIED
2023-01-12 09:00:00+08:00,366.64,397.54,guangdong,GD_UNIFIED
2023-01-12 10:00:00+08:00,351.81,347.51,guangdong,GD_UNIFIED
2023-01-12 11:00:00+08:00,349.01,324.11,guangdong,GD_UNIFIED
2023-01-12 12:00:00+08:00,356.56,401.61,guangdong,GD_UNIFIED
2023-01-12 13:00:00+08:00,284.29,297.91,guangdong,GD_UNIFIED
2023-01-12 14:00:00+08:00,312.18,307.34,guangdong,GD_UNIFIED
2023-01-12 15:00:00+08:00,332.7,349.05,guangdong,GD_UNIFIED
2023-01-12 16:00:00+08:00,336.89,362.2,guangdong,GD_UNIFIED
2023-01-12 17:00:00+08:00,354.65,374.24,guangdong,GD_UNIFIED
2023-01-12 18:00:00+08:00,364.06,368.71,guangdong,GD_UNIFIED
2023-01-12 19:00:00+08:00,369.71,377.0,guangdong,GD_UNIFIED
2023-01-12 20:00:00+08:00,355.56,327.81,guangdong,GD_UNIFIED
2023-01-12 21:00:00+08:00,316.01,308.45,guangdong,GD_UNIFIED
2023-01-12 22:00:00+08:00,263.06,269.92,guangdong,GD_UNIFIED
2023-01-12 23:00:00+08:00,290.88,298.61,guangdong,GD_UNIFIED
2023-01-13 00:00:00+08:00,220.73,194.85,guangdong,GD_UNIFIED
2023-01-13 01:00:00+08:00,237.84,251.47,guangdong,GD_UNIFIED
2023-01-13 02:00:00+08:00,193.31,192.53,guangdong,GD_UNIFIED
2023-01-13 03:00:00+08:00,229.61,269.13,guangdong,GD_UNIFIED
2023-01-13 04:00:00+08:00,251.96,291.06,guangdong,GD_UNIFIED
2023-01-13 05:00:00+08:00,230.14,240.35,guangdong,GD_UNIFIED
2023-01-13 06:00:00+08:00,241.08,273.4,guangdong,GD_UNIFIED
2023-01-13 07:00:00+08:00,328.35,318.68,guangdong,GD_UNIFIED
2023-01-13 08:00:00+08:00,385.65,351.64,guangdong,GD_UNIFIED
2023-01-13 09:00:00+08:00,387.97,382.4,guangdong,GD_UNIFIED
2023-01-13 10:00:00+08:00,382.66,423.02,guangdong,GD_UNIFIED
2023-01-13 11:00:00+08:00,380.02,381.95,guangdong,GD_UNIFIED
2023-01-13 12:00:00+08:00,346.16,305.39,guangdong,GD_UNIFIED
2023-01-13 13:00:00+08:00,296.6,282.89,guangdong,GD_UNIFIED
2023-01-13 14:00:00+08:00,316.5,360.1,guangdong,GD_UNIFIED
2023-01-13 15:00:00+08:00,359.31,402.16,guangdong,GD_UNIFIED
2023-01-13 16:00:00+08:00,359.95,353.26,guangdong,GD_UNIFIED
2023-01-13 17:00:00+08:00,406.73,389.04,guangdong,GD_UNIFIED
2023-01-13 18:00:00+08:00,381.01,419.02,guangdong,GD_UNIFIED
2023-01-13 19:00:00+08:00,394.94,402.87,guangdong,GD_UNIFIED
2023-01-13 20:00:00+08:00,370.09,392.67,guangdong,GD_UNIFIED
2023-01-13 21:00:00+08:00,327.59,328.44,guangdong,GD_UNIFIED
2023-01-13 22:00:00+08:00,321.99,373.43,guangdong,GD_UNIFIED
2023-01-13 23:00:00+08:00,278.94,277.33,guangdong,GD_UNIFIED
2023-01-14 00:00:00+08:00,186.54,189.04,guangdong,GD_UNIFIED
2023-01-14 01:00:00+08:00,201.21,226.57,guangdong,GD_UNIFIED
2023-01-14 02:00:00+08:00,200.34,186.52,guangdong,GD_UNIFIED
2023-01-14 03:00:00+08:00,174.64,156.96,guangdong,GD_UNIFIED
2023-01-14 04:00:00+08:00,186.03,217.18,guangdong,GD_UNIFIED
2023-01-14 05:00:00+08:00,192.26,211.59,guangdong,GD_UNIFIED
2023-01-14 06:00:00+08:00,230.3,266.43,guangdong,GD_UNIFIED
2023-01-14 07:00:00+08:00,269.09,289.38,guangdong,GD_UNIFIED
2023-01-14 08:00:00+08:00,270.24,288.46,guangdong,GD_UNIFIED
2023-01-14 09:00:00+08:00,288.05,307.77,guangdong,GD_UNIFIED
2023-01-14 10:00:00+08:00,304.62,293.16,guangdong,GD_UNIFIED
2023-01-14 11:00:00+08:00,274.06,270.52,guangdong,GD_UNIFIED
2023-01-14 12:00:00+08:00,279.72,250.49,guangdong,GD_UNIFIED
2023-01-14 13:00:00+08:00,250.08,255.52,guangdong,GD_UNIFIED
2023-01-14 14:00:00+08:00,240.81,271.11,guangdong,GD_UNIFIED
2023-01-14 15:00:00+08:00,278.25,313.88,guangdong,GD_UNIFIED
2023-01-14 16:00:00+08:00,294.33,301.22,guangdong,GD_UNIFIED
2023-01-14 17:00:00+08:00,318.71,341.71,guangdong,GD_UNIFIED
2023-01-14 18:00:00+08:00,321.97,308.84,guangdong,GD_UNIFIED
2023-01-14 19:00:00+08:00,342.95,360.19,guangdong,GD_UNIFIED
2023-01-14 20:00:00+08:00,288.76,292.23,guangdong,GD_UNIFIED
2023-01-14 21:00:00+08:00,269.72,252.74,guangdong,GD_UNIFIED
2023-01-14 22:00:00+08:00,242.19,292.51,guangdong,GD_UNIFIED
2023-01-14 23:00:00+08:00,212.29,231.37,guangdong,GD_UNIFIED
2023-01-15 00:00:00+08:00,206.13,241.64,guangdong,GD_UNIFIED
2023-01-15 01:00:00+08:00,199.52,183.93,guangdong,GD_UNIFIED
2023-01-15 02:00:00+08:00,199.75,206.92,guangdong,GD_UNIFIED
2023-01-15 03:00:00+08:00,150.07,153.0,guangdong,GD_UNIFIED
2023-01-15 04:00:00+08:00,181.57,179.13,guangdong,GD_UNIFIED
2023-01-15 05:00:00+08:00,196.05,211.61,guangdong,GD_UNIFIED
2023-01-15 06:00:00+08:00,246.55,248.82,guangdong,GD_UNIFIED
2023-01-15 07:00:00+08:00,251.28,239.21,guangdong,GD_UNIFIED
2023-01-15 08:00:00+08:00,251.84,299.49,guangdong,GD_UNIFIED
2023-01-15 09:00:00+08:00,312.53,283.47,guangdong,GD_UNIFIED
2023-01-15 10:00:00+08:00,310.46,267.97,guangdong,GD_UNIFIED
2023-01-15 11:00:00+08:00,300.69,340.33,guangdong,GD_UNIFIED
2023-01-15 12:00:00+08:00,253.02,240.02,guangdong,GD_UNIFIED
