timestamp,da_price,rt_price,province,node
2023-01-04 12:00:00+08:00,274.78,269.89,shandong,SD_UNIFIED
2023-01-04 13:00:00+08:00,264.36,266.26,shandong,SD_UNIFIED
2023-01-04 14:00:00+08:00,315.3,322.55,shandong,SD_UNIFIED
2023-01-04 15:00:00+08:00,319.14,272.21,shandong,SD_UNIFIED
2023-01-04 16:00:00+08:00,334.21,340.96,shandong,SD_UNIFIED
2023-01-04 17:00:00+08:00,411.61,380.36,shandong,SD_UNIFIED
2023-01-04 18:00:00+08:00,419.45,395.08,shandong,SD_UNIFIED
2023-01-04 19:00:00+08:00,422.31,443.85,shandong,SD_UNIFIED
2023-01-04 20:00:00+08:00,347.79,408.21,shandong,SD_UNIFIED
2023-01-04 21:00:00+08:00,321.34,322.88,shandong,SD_UNIFIED
2023-01-04 22:00:00+08:00,284.57,260.05,shandong,SD_UNIFIED
2023-01-04 23:00:00+08:00,224.13,229.79,shandong,SD_UNIFIED
2023-01-05 00:00:00+08:00,247.86,276.03,shandong,SD_UNIFIED
2023-01-05 01:00:00+08:00,229.41,248.04,shandong,SD_UNIFIED
2023-01-05 02:00:00+08:00,205.77,288.06,shandong,SD_UNIFIED
2023-01-05 03:00:00+08:00,200.13,178.67,shandong,SD_UNIFIED
2023-01-05 04:00:00+08:00,190.01,197.58,shandong,SD_UNIFIED
2023-01-05 05:00:00+08:00,231.02,277.48,shandong,SD_UNIFIED
2023-01-05 06:00:00+08:00,268.1,312.69,shandong,SD_UNIFIED
2023-01-05 07:00:00+08:00,292.55,234.05,shandong,SD_UNIFIED
2023-01-05 08:00:00+08:00,360.5,360.4,shandong,SD_UNIFIED
2023-01-05 09:00:00+08:00,391.41,435.95,shandong,SD_UNIFIED
2023-01-05 10:00:00+08:00,408.62,495.34,shandong,SD_UNIFIED
2023-01-05 11:00:00+08:00,350.77,371.88,shandong,SD_UNIFIED
2023-01-05 12:00:00+08:00,299.84,288.8,shandong,SD_UNIFIED
2023-01-05 13:00:00+08:00,274.41,244.13,shandong,SD_UNIFIED
2023-01-05 14:00:00+08:00,248.69,315.25,shandong,SD_UNIFIED
2023-01-05 15:00:00+08:00,310.79,332.65,shandong,SD_UNIFIED
2023-01-05 16:00:00+08:00,348.08,322.64,shandong,SD_UNIFIED
2023-01-05 17:00:00+08:00,457.44,451.34,shandong,SD_UNIFIED
2023-01-05 18:00:00+08:00,412.65,421.96,shandong,SD_UNIFIED
2023-01-05 19:00:00+08:00,406.63,422.95,shandong,SD_UNIFIED
2023-01-05 20:00:00+08:00,363.47,336.49,shandong,SD_UNIFIED
2023-01-05 21:00:00+08:00,301.57,283.14,shandong,SD_UNIFIED
2023-01-05 22:00:00+08:00,320.64,271.05,shandong,SD_UNIFIED
2023-01-05 23:00:00+08:00,276.2,307.39,shandong,SD_UNIFIED
2023-01-06 00:00:00+08:00,259.49,249.24,shandong,SD_UNIFIED
2023-01-06 01:00:00+08:00,201.9,215.89,shandong,SD_UNIFIED
2023-01-06 02:00:00+08:00,238.62,281.28,shandong,SD_UNIFIED
2023-01-06 03:00:00+08:00,172.7,179.3,shandong,SD_UNIFIED
2023-01-06 04:00:00+08:00,237.07,233.68,shandong,SD_UNIFIED
2023-01-06 05:00:00+08:00,292.38,298.2,shandong,SD_UNIFIED
2023-01-06 06:00:00+08:00,252.88,254.77,shandong,SD_UNIFIED
2023-01-06 07:00:00+08:00,298.1,335.48,shandong,SD_UNIFIED
2023-01-06 08:00:00+08:00,366.63,375.96,shandong,SD_UNIFIED
2023-01-06 09:00:00+08:00,370.08,353.75,shandong,SD_UNIFIED
2023-01-06 10:00:00+08:00,327.85,359.28,shandong,SD_UNIFIED
2023-01-06 11:00:00+08:00,348.27,385.19,shandong,SD_UNIFIED
2023-01-06 12:00:00+08:00,268.82,228.67,shandong,SD_UNIFIED
2023-01-06 13:00:00+08:00,287.29,333.27,shandong,SD_UNIFIED
2023-01-06 14:00:00+08:00,272.17,283.11,shandong,SD_UNIFIED
2023-01-06 15:00:00+08:00,347.84,356.33,shandong,SD_UNIFIED
2023-01-06 16:00:00+08:00,328.25,358.45,shandong,SD_UNIFIED
2023-01-06 17:00:00+08:00,391.97,374.97,shandong,SD_UNIFIED
2023-01-06 18:00:00+08:00,436.29,464.92,shandong,SD_UNIFIED
2023-01-06 19:00:00+08:00,370.62,359.31,shandong,SD_UNIFIED
2023-01-06 20:00:00+08:00,369.64,325.39,shandong,SD_UNIFIED
2023-01-06 21:00:00+08:00,359.76,329.82,shandong,SD_UNIFIED
2023-01-06 22:00:00+08:00,256.0,273.01,shandong,SD_UNIFIED
2023-01-06 23:00:00+08:00,262.87,234.5,shandong,SD_UNIFIED
2023-01-07 00:00:00+08:00,209.96,258.26,shandong,SD_UNIFIED
2023-01-07 01:00:00+08:00,205.4,241.08,shandong,SD_UNIFIED
2023-01-07 02:00:00+08:00,150.09,190.09,shandong,SD_UNIFIED
2023-01-07 03:00:00+08:00,148.42,152.16,shandong,SD_UNIFIED
2023-01-07 04:00:00+08:00,200.21,207.95,shandong,SD_UNIFIED
2023-01-07 05:00:00+08:00,210.7,174.89,shandong,SD_UNIFIED
2023-01-07 06:00:00+08:00,239.74,269.61,shandong,SD_UNIFIED
2023-01-07 07:00:00+08:00,271.62,283.01,shandong,SD_UNIFIED
2023-01-07 08:00:00+08:00,296.06,313.08,shandong,SD_UNIFIED
2023-01-07 09:00:00+08:00,329.27,379.92,shandong,SD_UNIFIED
2023-01-07 10:00:00+08:00,315.5,297.32,shandong,SD_UNIFIED
2023-01-07 11:00:00+08:00,280.39,276.61,shandong,SD_UNIFIED
2023-01-07 12:00:00+08:00,286.99,296.79,shandong,SD_UNIFIED
2023-01-07 13:00:00+08:00,244.2,216.13,shandong,SD_UNIFIED
2023-01-07 14:00:00+08:00,225.92,220.29,shandong,SD_UNIFIED
2023-01-07 15:00:00+08:00,277.81,292.6,shandong,SD_UNIFIED
2023-01-07 16:00:00+08:00,275.19,265.43,shandong,SD_UNIFIED
2023-01-07 17:00:00+08:00,355.34,394.61,shandong,SD_UNIFIED
2023-01-07 18:00:00+08:00,377.74,332.41,shandong,SD_UNIFIED
2023-01-07 19:00:00+08:00,323.22,356.9,shandong,SD_UNIFIED
2023-01-07 20:00:00+08:00,328.89,348.73,shandong,SD_UNIFIED
2023-01-07 21:00:00+08:00,287.93,270.86,shandong,SD_UNIFIED
2023-01-07 22:00:00+08:00,266.14,238.41,shandong,SD_UNIFIED
2023-01-07 23:00:00+08:00,257.64,195.23,shandong,SD_UNIFIED
2023-01-08 00:00:00+08:00,199.86,176.01,shandong,SD_UNIFIED
2023-01-08 01:00:00+08:00,174.73,206.14,shandong,SD_UNIFIED
2023-01-08 02:00:00+08:00,157.03,155.35,shandong,SD_UNIFIED
2023-01-08 03:00:00+08:00,158.5,193.39,shandong,SD_UNIFIED
2023-01-08 04:00:00+08:00,188.24,169.65,shandong,SD_UNIFIED
2023-01-08 05:00:00+08:00,211.58,232.79,shandong,SD_UNIFIED
2023-01-08 06:00:00+08:00,240.26,218.73,shandong,SD_UNIFIED
2023-01-08 07:00:00+08:00,281.22,252.26,shandong,SD_UNIFIED
2023-01-08 08:00:00+08:00,309.91,306.69,shandong,SD_UNIFIED
2023-01-08 09:00:00+08:00,353.67,333.72,shandong,SD_UNIFIED
2023-01-08 10:00:00+08:00,304.36,258.07,shandong,SD_UNIFIED
2023-01-08 11:00:00+08:00,349.0,343.54,shandong,SD_UNIFIED
2023-01-08 12:00:00+08:00,262.21,265.41,shandong,SD_UNIFIED
2023-01-08 13:00:00+08:00,217.61,255.66,shandong,SD_UNIFIED
2023-01-08 14:00:00+08:00,228.32,256.43,shandong,SD_UNIFIED
2023-01-08 15:00:00+08:00,274.34,310.93,shandong,SD_UNIFIED
2023-01-08 16:00:00+08:00,290.2,311.81,shandong,SD_UNIFIED
2023-01-08 17:00:00+08:00,353.88,363.85,shandong,SD_UNIFIED
2023-01-08 18:00:00+08:00,364.05,327.18,shandong,SD_UNIFIED
2023-01-08 19:00:00+08:00,338.16,342.65,shandong,SD_UNIFIED
2023-01-08 20:00:00+08:00,292.73,310.63,shandong,SD_UNIFIED
2023-01-08 21:00:00+08:00,249.42,293.14,shandong,SD_UNIFIED
2023-01-08 22:00:00+08:00,240.79,261.38,shandong,SD_UNIFIED
2023-01-08 23:00:00+08:00,236.86,274.07,shandong,SD_UNIFIED
2023-01-09 00:00:00+08:00,245.93,214.97,shandong,SD_UNIFIED
2023-01-09 01:00:00+08:00,194.0,184.2,shandong,SD_UNIFIED
2023-01-09 02:00:00+08:00,209.72,222.6,shandong,SD_UNIFIED
2023-01-09 03:00:00+08:00,214.7,249.53,shandong,SD_UNIFIED
2023-01-09 04:00:00+08:00,202.5,198.14,shandong,SD_UNIFIED
2023-01-09 05:00:00+08:00,244.51,242.04,shandong,SD_UNIFIED
2023-01-09 06:00:00+08:00,277.52,298.14,shandong,SD_UNIFIED
2023-01-09 07:00:00+08:00,284.55,250.77,shandong,SD_UNIFIED
2023-01-09 08:00:00+08:00,372.7,420.92,shandong,SD_UNIFIED
2023-01-09 09:00:00+08:00,395.1,368.72,shandong,SD_UNIFIED
2023-01-09 10:00:00+08:00,389.74,332.19,shandong,SD_UNIFIED
2023-01-09 11:00:00+08:00,371.43,371.73,shandong,SD_UNIFIED
2023-01-09 12:00:00+08:00,261.4,312.36,shandong,SD_UNIFIED
2023-01-09 13:00:00+08:00,254.11,271.71,shandong,SD_UNIFIED
2023-01-09 14:00:00+08:00,305.89,328.42,shandong,SD_UNIFIED
2023-01-09 15:00:00+08:00,323.48,324.73,shandong,SD_UNIFIED
2023-01-09 16:00:00+08:00,358.77,354.2,shandong,SD_UNIFIED
2023-01-09 17:00:00+08:00,490.09,443.75,shandong,SD_UNIFIED
2023-01-09 18:00:00+08:00,430.59,362.81,shandong,SD_UNIFIED
2023-01-09 19:00:00+08:00,426.23,432.12,shandong,SD_UNIFIED
2023-01-09 20:00:00+08:00,386.71,426.09,shandong,SD_UNIFIED
2023-01-09 21:00:00+08:00,344.35,354.67,shandong,SD_UNIFIED
2023-01-09 22:00:00+08:00,286.37,305.08,shandong,SD_UNIFIED
2023-01-09 23:00:00+08:00,276.37,323.88,shandong,SD_UNIFIED
2023-01-10 00:00:00+08:00,222.74,232.6,shandong,SD_UNIFIED
2023-01-10 01:00:00+08:00,217.71,214.03,shandong,SD_UNIFIED
2023-01-10 02:00:00+08:00,194.24,169.68,shandong,SD_UNIFIED
2023-01-10 03:00:00+08:00,207.57,268.24,shandong,SD_UNIFIED
2023-01-10 04:00:00+08:00,277.67,293.47,shandong,SD_UNIFIED
2023-01-10 05:00:00+08:00,197.02,168.71,shandong,SD_UNIFIED
2023-01-10 06:00:00+08:00,292.28,257.15,shandong,SD_UNIFIED
2023-01-10 07:00:00+08:00,273.51,311.1,shandong,SD_UNIFIED
2023-01-10 08:00:00+08:00,353.2,322.08,shandong,SD_UNIFIED
2023-01-10 09:00:00+08:00,407.51,463.13,shandong,SD_UNIFIED
2023-01-10 10:00:00+08:00,365.8,283.11,shandong,SD_UNIFIED
2023-01-10 11:00:00+08:00,321.33,364.01,shandong,SD_UNIFIED
2023-01-10 12:00:00+08:00,276.97,291.58,shandong,SD_UNIFIED
2023-01-10 13:00:00+08:00,292.13,295.69,shandong,SD_UNIFIED
2023-01-10 14:00:00+08:00,276.62,271.35,shandong,SD_UNIFIED
2023-01-10 15:00:00+08:00,316.5,373.22,shandong,SD_UNIFIED
2023-01-10 16:00:00+08:00,347.73,368.95,shandong,SD_UNIFIED
2023-01-10 17:00:00+08:00,384.23,357.13,shandong,SD_UNIFIED
2023-01-10 18:00:00+08:00,467.56,415.99,shandong,SD_UNIFIED
2023-01-10 19:00:00+08:00,414.44,419.76,shandong,SD_UNIFIED
2023-01-10 20:00:00+08:00,316.69,316.66,shandong,SD_UNIFIED
2023-01-10 21:00:00+08:00,333.42,287.82,shandong,SD_UNIFIED
2023-01-10 22:00:00+08:00,278.23,276.57,shandong,SD_UNIFIED
2023-01-10 23:00:00+08:00,278.56,261.34,shandong,SD_UNIFIED
2023-01-11 00:00:00+08:00,222.28,222.55,shandong,SD_UNIFIED
2023-01-11 01:00:00+08:00,220.58,242.36,shandong,SD_UNIFIED
2023-01-11 02:00:00+08:00,217.52,262.29,shandong,SD_UNIFIED
2023-01-11 03:00:00+08:00,226.0,253.26,shandong,SD_UNIFIED
2023-01-11 04:00:00+08:00,195.06,173.42,shandong,SD_UNIFIED
2023-01-11 05:00:00+08:00,233.04,244.11,shandong,SD_UNIFIED
2023-01-11 06:00:00+08:00,264.99,266.89,shandong,SD_UNIFIED
2023-01-11 07:00:00+08:00,296.05,256.09,shandong,SD_UNIFIED
2023-01-11 08:00:00+08:00,405.78,417.73,shandong,SD_UNIFIED
2023-01-11 09:00:00+08:00,391.44,447.14,shandong,SD_UNIFIED
2023-01-11 10:00:00+08:00,334.66,335.63,shandong,SD_UNIFIED
2023-01-11 11:00:00+08:00,368.24,320.41,shandong,SD_UNIFIED
2023-01-11 12:00:00+08:00,343.66,344.57,shandong,SD_UNIFIED
2023-01-11 13:00:00+08:00,300.42,264.01,shandong,SD_UNIFIED
2023-01-11 14:00:00+08:00,258.07,283.98,shandong,SD_UNIFIED
2023-01-11 15:00:00+08:00,300.03,315.77,shandong,SD_UNIFIED
2023-01-11 16:00:00+08:00,376.44,371.31,shandong,SD_UNIFIED
2023-01-11 17:00:00+08:00,382.91,372.98,shandong,SD_UNIFIED
2023-01-11 18:00:00+08:00,427.6,421.23,shandong,SD_UNIFIED
2023-01-11 19:00:00+08:00,417.75,418.0,shandong,SD_UNIFIED
2023-01-11 20:00:00+08:00,342.5,319.34,shandong,SD_UNIFIED
2023-01-11 21:00:00+08:00,327.64,286.0,shandong,SD_UNIFIED
2023-01-11 22:00:00+08:00,217.6,251.77,shandong,SD_UNIFIED
2023-01-11 23:00:00+08:00,234.45,222.89,shandong,SD_UNIFIED
2023-01-12 00:00:00+08:00,234.97,239.98,shandong,SD_UNIFIED
2023-01-12 01:00:00+08:00,193.95,202.51,shandong,SD_UNIFIED
2023-01-12 02:00:00+08:00,244.01,253.67,shandong,SD_UNIFIED
2023-01-12 03:00:00+08:00,172.04,136.82,shandong,SD_UNIFIED
2023-01-12 04:00:00+08:00,212.93,162.66,shandong,SD_UNIFIED
2023-01-12 05:00:00+08:00,243.97,226.31,shandong,SD_UNIFIED
2023-01-12 06:00:00+08:00,310.03,321.9,shandong,SD_UNIFIED
2023-01-12 07:00:00+08:00,277.66,255.82,shandong,SD_UNIFIED
2023-01-12 08:00:00+08:00,391.63,380.98,shandong,SD_UNIFIED
2023-01-12 09:00:00+08:00,382.16,445.98,shandong,SD_UNIFIED
2023-01-12 10:00:00+08:00,341.22,285.86,shandong,SD_UNIFIED
2023-01-12 11:00:00+08:00,357.52,334.87,shandong,SD_UNIFIED
2023-01-12 12:00:00+08:00,298.46,355.36,shandong,SD_UNIFIED
2023-01-12 13:00:00+08:00,262.05,260.71,shandong,SD_UNIFIED
2023-01-12 14:00:00+08:00,295.42,274.24,shandong,SD_UNIFIED
2023-01-12 15:00:00+08:00,302.35,337.42,shandong,SD_UNIFIED
2023-01-12 16:00:00+08:00,349.33,350.99,shandong,SD_UNIFIED
2023-01-12 17:00:00+08:00,415.11,404.66,shandong,SD_UNIFIED
2023-01-12 18:00:00+08:00,454.45,460.22,shandong,SD_UNIFIED
2023-01-12 19:00:00+08:00,370.45,350.71,shandong,SD_UNIFIED
2023-01-12 20:00:00+08:00,414.42,383.9,shandong,SD_UNIFIED
2023-01-12 21:00:00+08:00,283.16,279.75,shandong,SD_UNIFIED
2023-01-12 22:00:00+08:00,290.21,259.88,shandong,SD_UNIFIED
2023-01-12 23:00:00+08:00,272.36,272.68,shandong,SD_UNIFIED
2023-01-13 00:00:00+08:00,247.51,258.14,shandong,SD_UNIFIED
2023-01-13 01:00:00+08:00,208.64,234.23,shandong,SD_UNIFIED
2023-01-13 02:00:00+08:00,200.76,234.59,shandong,SD_UNIFIED
2023-01-13 03:00:00+08:00,194.06,181.89,shandong,SD_UNIFIED
2023-01-13 04:00:00+08:00,209.42,224.41,shandong,SD_UNIFIED
2023-01-13 05:00:00+08:00,260.87,275.64,shandong,SD_UNIFIED
2023-01-13 06:00:00+08:00,284.55,294.38,shandong,SD_UNIFIED
2023-01-13 07:00:00+08:00,295.12,280.74,shandong,SD_UNIFIED
2023-01-13 08:00:00+08:00,385.43,354.59,shandong,SD_UNIFIED
2023-01-13 09:00:00+08:00,389.14,404.2,shandong,SD_UNIFIED
2023-01-13 10:00:00+08:00,383.39,332.19,shandong,SD_UNIFIED
2023-01-13 11:00:00+08:00,361.46,353.43,shandong,SD_UNIFIED
2023-01-13 12:00:00+08:00,274.3,197.69,shandong,SD_UNIFIED
2023-01-13 13:00:00+08:00,262.99,222.9,shandong,SD_UNIFIED
2023-01-13 14:00:00+08:00,311.35,285.03,shandong,SD_UNIFIED
2023-01-13 15:00:00+08:00,325.75,358.66,shandong,SD_UNIFIED
2023-01-13 16:00:00+08:00,346.17,366.82,shandong,SD_UNIFIED
2023-01-13 17:00:00+08:00,402.3,385.68,shandong,SD_UNIFIED
2023-01-13 18:00:00+08:00,447.2,469.08,shandong,SD_UNIFIED
2023-01-13 19:00:00+08:00,385.64,412.27,shandong,SD_UNIFIED
2023-01-13 20:00:00+08:00,377.15,372.33,shandong,SD_UNIFIED
2023-01-13 21:00:00+08:00,324.28,282.75,shandong,SD_UNIFIED
2023-01-13 22:00:00+08:00,288.67,282.43,shandong,SD_UNIFIED
2023-01-13 23:00:00+08:00,284.35,281.42,shandong,SD_UNIFIED
2023-01-14 00:00:00+08:00,221.26,184.28,shandong,SD_UNIFIED
2023-01-14 01:00:00+08:00,206.03,217.05,shandong,SD_UNIFIED
2023-01-14 02:00:00+08:00,200.88,209.27,shandong,SD_UNIFIED
2023-01-14 03:00:00+08:00,175.22,188.57,shandong,SD_UNIFIED
2023-01-14 04:00:00+08:00,203.41,211.77,shandong,SD_UNIFIED
2023-01-14 05:00:00+08:00,198.57,220.46,shandong,SD_UNIFIED
2023-01-14 06:00:00+08:00,241.21,235.83,shandong,SD_UNIFIED
2023-01-14 07:00:00+08:00,262.1,268.15,shandong,SD_UNIFIED
2023-01-14 08:00:00+08:00,311.58,299.65,shandong,SD_UNIFIED
2023-01-14 09:00:00+08:00,336.52,318.98,shandong,SD_UNIFIED
2023-01-14 10:00:00+08:00,293.3,333.45,shandong,SD_UNIFIED
2023-01-14 11:00:00+08:00,336.46,275.15,shandong,SD_UNIFIED
2023-01-14 12:00:00+08:00,229.62,255.92,shandong,SD_UNIFIED
2023-01-14 13:00:00+08:00,210.48,191.86,shandong,SD_UNIFIED
2023-01-14 14:00:00+08:00,272.85,250.35,shandong,SD_UNIFIED
2023-01-14 15:00:00+08:00,280.51,288.36,shandong,SD_UNIFIED
2023-01-14 16:00:00+08:00,307.13,262.44,shandong,SD_UNIFIED
2023-01-14 17:00:00+08:00,352.16,327.68,shandong,SD_UNIFIED
2023-01-14 18:00:00+08:00,354.35,328.88,shandong,SD_UNIFIED
2023-01-14 19:00:00+08:00,321.69,315.05,shandong,SD_UNIFIED
2023-01-14 20:00:00+08:00,311.16,287.04,shandong,SD_UNIFIED
2023-01-14 21:00:00+08:00,266.15,314.19,shandong,SD_UNIFIED
2023-01-14 22:00:00+08:00,269.2,323.11,shandong,SD_UNIFIED
2023-01-14 23:00:00+08:00,216.81,156.15,shandong,SD_UNIFIED
2023-01-15 00:00:00+08:00,188.28,204.6,shandong,SD_UNIFIED
2023-01-15 01:00:00+08:00,183.36,209.12,shandong,SD_UNIFIED
2023-01-15 02:00:00+08:00,183.05,199.34,shandong,SD_UNIFIED
2023-01-15 03:00:00+08:00,163.54,143.8,shandong,SD_UNIFIED
2023-01-15 04:00:00+08:00,173.36,166.03,shandong,SD_UNIFIED
2023-01-15 05:00:00+08:00,209.63,187.19,shandong,SD_UNIFIED
2023-01-15 06:00:00+08:00,239.63,227.02,shandong,SD_UNIFIED
2023-01-15 07:00:00+08:00,254.57,218.27,shandong,SD_UNIFIED
2023-01-15 08:00:00+08:00,300.24,296.79,shandong,SD_UNIFIED
2023-01-15 09:00:00+08:00,329.27,284.18,shandong,SD_UNIFIED
2023-01-15 10:00:00+08:00,280.72,274.71,shandong,SD_UNIFIED
2023-01-15 11:00:00+08:00,266.55,229.09,shandong,SD_UNIFIED
2023-01-15 12:00:00+08:00,235.36,241.57,shandong,SD_UNIFIED
2023-01-15 13:00:00+08:00,230.47,210.09,shandong,SD_UNIFIED
2023-01-15 14:00:00+08:00,255.93,264.64,shandong,SD_UNIFIED
2023-01-15 15:00:00+08:00,294.17,326.62,shandong,SD_UNIFIED
2023-01-15 16:00:00+08:00,311.8,359.48,shandong,SD_UNIFIED
2023-01-15 17:00:00+08:00,336.42,260.58,shandong,SD_UNIFIED
2023-01-15 18:00:00+08:00,354.22,329.19,shandong,SD_UNIFIED
2023-01-15 19:00:00+08:00,319.58,310.49,shandong,SD_UNIFIED
2023-01-15 20:00:00+08:00,309.28,323.09,shandong,SD_UNIFIED
2023-01-15 21:00:00+08:00,273.91,224.4,shandong,SD_UNIFIED
